transaction_id,timestamp,hour_of_day,channel,channel_code,txn_type,txn_type_code,merchant_category,merchant_cat_code,amount_usd,amount_log,cross_border,is_cross_bank,is_high_value,is_peak_hour,message_complexity,simulated_network_load_tps,load_z,issuer_host_available
TXN157392,2026-04-29 18:52:49,18,ATM,0,FUND_TRANSFER,2,Healthcare,8,114.33,4.747797584237848,False,1,0,1,3,61.2,1.1252605408318168,True
TXN157393,2026-03-09 07:00:11,7,ECOM,1,BALANCE_INQUIRY,0,Airtime/Telecom,0,35.76,3.6044102974874863,False,1,0,0,1,40.0,-0.3663919514050702,True
TXN157394,2026-05-07 18:07:08,18,ECOM,1,PURCHASE,3,Restaurant,9,20.86,3.0846584827483925,False,1,0,1,2,63.7,1.3011629573691856,True
TXN157395,2026-05-31 16:56:08,16,ECOM,1,WITHDRAWAL,5,E-commerce,1,13.4,2.667228206581955,False,1,0,0,2,50.7,0.3864703913748682,True
TXN157396,2026-04-11 21:40:58,21,MOBILE_APP,2,PURCHASE,3,Airtime/Telecom,0,14.41,2.7350166493320245,False,0,0,0,2,26.5,-1.3162650007068613,True
TXN157397,2026-01-19 10:29:46,10,POS,3,BALANCE_INQUIRY,0,Financial Services,4,43.22,3.7891771754293,False,1,0,1,1,53.5,0.583481097896721,True
TXN157398,2026-05-05 08:40:48,8,MOBILE_APP,2,WITHDRAWAL,5,Fuel,5,16.32,2.851861903134289,False,1,0,0,2,49.2,0.28092894145244696,True
TXN157399,2026-01-23 10:57:53,10,MOBILE_APP,2,PURCHASE,3,Government/Tax,6,30.44,3.448080967561006,False,1,0,1,2,45.0,-0.014587118330332719,True
TXN157400,2026-02-28 09:59:41,9,MOBILE_APP,2,PURCHASE,3,Fuel,5,13.97,2.706048198431537,True,1,0,1,3,51.8,0.46386745465131,True
TXN157401,2026-02-05 19:07:19,19,MOBILE_APP,2,PURCHASE,3,Utilities,11,50.76,3.946617650192645,False,1,0,1,2,49.4,0.29500113477543616,True
TXN157402,2026-01-10 16:03:32,16,POS,3,BALANCE_INQUIRY,0,Utilities,11,52.77,3.9847156908215866,True,1,0,0,2,53.1,0.555336711250742,True
TXN157403,2026-05-18 13:53:50,13,POS,3,BILL_PAYMENT,1,Restaurant,9,27.3,3.342861804649192,False,1,0,0,3,54.3,0.6397698711886788,True
TXN157404,2026-04-27 18:06:23,18,MOBILE_APP,2,BALANCE_INQUIRY,0,Entertainment,3,18.59,2.9750192319564492,False,1,0,1,1,63.4,1.280054667384701,True
TXN157405,2026-03-15 05:38:56,5,ECOM,1,WITHDRAWAL,5,Government/Tax,6,50.23,3.936325297951111,True,1,0,0,3,17.4,-1.9565497969028836,True
TXN157406,2026-03-10 12:22:22,12,ATM,0,WITHDRAWAL,5,Transport,10,78.48,4.375505417683616,True,1,0,1,3,58.3,0.9212137376484687,True
TXN157407,2026-04-26 11:56:17,11,POS,3,WITHDRAWAL,5,Financial Services,4,34.62,3.5729072778615154,True,1,0,1,3,48.4,0.22464016816048865,True
TXN157408,2026-04-06 20:10:08,20,POS,3,BALANCE_INQUIRY,0,Utilities,11,25.01,3.25848107946056,False,0,0,0,1,41.3,-0.27492269480563863,True
TXN157409,2026-02-11 11:00:24,11,ECOM,1,FUND_TRANSFER,2,Transport,10,138.9,4.940927881671436,False,1,1,1,3,53.7,0.5975532912197107,True
TXN157410,2026-03-28 10:22:34,10,ECOM,1,PURCHASE,3,Government/Tax,6,18.87,2.9892110565637253,False,1,0,1,2,46.8,0.11206262157657257,True
TXN157411,2026-05-20 21:36:24,21,ATM,0,BALANCE_INQUIRY,0,Government/Tax,6,19.59,3.0248055210396982,False,1,0,0,1,26.6,-1.3092289040453664,True
TXN157412,2026-04-10 19:48:19,19,POS,3,PURCHASE,3,Utilities,11,137.52,4.931014719534221,False,1,1,1,2,52.3,0.49904793795878377,True
TXN157413,2026-05-25 17:43:55,17,MOBILE_APP,2,PURCHASE,3,Airtime/Telecom,0,5.25,1.8325814637483102,False,1,0,0,2,51.1,0.41461477802084706,True
TXN157414,2026-04-02 05:52:23,5,ECOM,1,FUND_TRANSFER,2,Fuel,5,74.96,4.330206885944085,True,1,0,0,4,16.0,-2.05505515016381,True
TXN157415,2026-03-16 09:42:21,9,POS,3,BALANCE_INQUIRY,0,Fuel,5,119.79,4.794053500617187,True,1,0,1,2,56.9,0.8227083843875423,False
TXN157416,2026-05-14 08:05:25,8,POS,3,FUND_TRANSFER,2,Grocery,7,55.36,4.03175968703048,False,0,0,0,3,45.4,0.013557268315646178,True
TXN157417,2026-02-07 19:56:01,19,ECOM,1,BALANCE_INQUIRY,0,Entertainment,3,75.02,4.330996463561102,False,1,0,1,1,53.9,0.6116254845426998,True
TXN157418,2026-04-23 21:43:26,21,ATM,0,BALANCE_INQUIRY,0,E-commerce,1,99.35,4.608664075242347,False,1,0,0,1,26.1,-1.3444093873528402,True
TXN157419,2026-04-24 16:10:08,16,ECOM,1,BALANCE_INQUIRY,0,Grocery,7,136.21,4.9215125989330835,False,1,1,0,1,43.2,-0.141236858237238,True
TXN157420,2026-02-19 19:45:16,19,POS,3,PURCHASE,3,Airtime/Telecom,0,76.78,4.3538843287276014,False,1,0,1,2,56.1,0.7664196110955845,True
TXN157421,2026-02-16 13:30:09,13,POS,3,WITHDRAWAL,5,Fuel,5,37.14,3.641263600172273,False,0,0,0,2,61.6,1.1534049274777958,True
TXN157422,2026-01-16 07:02:46,7,MOBILE_APP,2,WITHDRAWAL,5,Education,2,26.22,3.30395199722332,False,1,0,0,2,33.9,-0.79559384775625,True
TXN157423,2026-01-27 17:41:31,17,ECOM,1,PURCHASE,3,Financial Services,4,63.24,4.162626069638506,False,1,0,0,2,53.1,0.555336711250742,True
TXN157424,2026-01-18 20:59:26,20,ECOM,1,REVERSAL,4,Fuel,5,160.8,5.086361004624392,False,0,1,0,4,38.8,-0.4508251113430074,True
TXN157425,2026-04-21 19:26:08,19,MOBILE_APP,2,PURCHASE,3,Government/Tax,6,6.33,1.9919755158985601,True,1,0,1,3,50.8,0.39350648803636257,True
TXN157426,2026-01-22 09:37:41,9,ATM,0,BILL_PAYMENT,1,E-commerce,1,20.63,3.0740812399649675,False,0,0,1,3,55.3,0.7101308378036263,True
TXN157427,2026-04-03 22:17:00,22,ECOM,1,FUND_TRANSFER,2,Transport,10,44.71,3.822317092343653,True,1,0,0,4,17.8,-1.9284054102569044,True
TXN157428,2026-01-21 12:35:03,12,ATM,0,WITHDRAWAL,5,Airtime/Telecom,0,272.94,5.6129091043066754,False,1,1,1,2,53.5,0.583481097896721,True
TXN157429,2026-05-22 13:28:48,13,ECOM,1,FUND_TRANSFER,2,Grocery,7,47.11,3.8734900557113625,True,1,0,0,4,57.7,0.8789971576795006,True
TXN157430,2026-05-02 13:01:03,13,ATM,0,FUND_TRANSFER,2,E-commerce,1,56.19,4.046379057927225,False,0,0,0,3,53.8,0.604589387881205,True
TXN157431,2026-02-22 09:35:22,9,POS,3,PURCHASE,3,Fuel,5,21.77,3.125443880075648,False,1,0,1,2,49.2,0.28092894145244696,True
TXN157432,2026-05-13 13:35:49,13,MOBILE_APP,2,BILL_PAYMENT,1,Transport,10,12.45,2.598979106047848,True,1,0,0,4,55.2,0.7030947411421319,True
TXN157433,2026-02-10 15:49:58,15,POS,3,BILL_PAYMENT,1,E-commerce,1,51.07,3.952588967174808,False,1,0,0,3,41.7,-0.24677830815965923,True
TXN157434,2026-04-25 21:10:21,21,POS,3,PURCHASE,3,Financial Services,4,96.66,4.581492058633514,False,0,0,0,2,31.3,-0.9785323609551133,True
TXN157435,2026-04-26 22:19:34,22,POS,3,FUND_TRANSFER,2,Entertainment,3,236.47,5.470041299706711,False,1,1,0,3,23.0,-1.5625283838591775,True
TXN157436,2026-03-20 09:52:11,9,POS,3,BALANCE_INQUIRY,0,Restaurant,9,19.72,3.031099417391282,False,1,0,1,1,55.0,0.6890225478191422,True
TXN157437,2026-05-07 07:27:19,7,MOBILE_APP,2,BILL_PAYMENT,1,Government/Tax,6,17.45,2.915064370486536,True,1,0,0,4,41.1,-0.28899488812862784,True
TXN157438,2026-06-20 09:46:28,9,MOBILE_APP,2,PURCHASE,3,Grocery,7,26.59,3.3174533882291946,False,1,0,1,2,47.0,0.12613481489956227,True
TXN157439,2026-03-16 10:11:19,10,ECOM,1,PURCHASE,3,Education,2,33.39,3.537765824444175,False,1,0,1,2,48.9,0.2598206514679624,True
TXN157440,2026-02-21 14:46:19,14,MOBILE_APP,2,FUND_TRANSFER,2,Government/Tax,6,30.03,3.434954478460289,False,1,0,0,3,47.5,0.16131529820703602,True
TXN157441,2026-03-21 13:36:59,13,ECOM,1,WITHDRAWAL,5,E-commerce,1,6.41,2.0028304393079956,True,1,0,0,3,54.5,0.6538420645116685,True
TXN157442,2026-04-13 00:12:49,0,ECOM,1,BALANCE_INQUIRY,0,Transport,10,90.47,4.516011049668273,True,1,0,0,2,14.4,-2.167632696747726,True
TXN157443,2026-01-23 04:34:51,4,ECOM,1,WITHDRAWAL,5,Airtime/Telecom,0,3.95,1.599387576580599,False,1,0,0,2,6.5,-2.7234843330058114,True
TXN157444,2026-06-22 17:50:56,17,ATM,0,FUND_TRANSFER,2,Utilities,11,83.67,4.438761347654186,False,1,0,0,3,49.9,0.3301816180829099,True
TXN157445,2026-03-26 19:35:13,19,ATM,0,REVERSAL,4,Utilities,11,141.18,4.957093860501337,False,1,1,1,4,46.1,0.06280994494610963,True
TXN157446,2026-06-23 18:25:48,18,ECOM,1,PURCHASE,3,E-commerce,1,54.58,4.017823424314358,False,1,0,1,2,60.3,1.0619356708783638,True
TXN157447,2026-06-23 00:08:48,0,MOBILE_APP,2,BALANCE_INQUIRY,0,Transport,10,42.84,3.7805466426397603,False,0,0,0,1,18.9,-1.8510083469804623,True
TXN157448,2026-01-12 13:30:26,13,MOBILE_APP,2,PURCHASE,3,Government/Tax,6,5.97,1.9416152247724325,False,1,0,0,2,61.5,1.146368830816301,True
TXN157449,2026-01-21 21:33:43,21,ATM,0,PURCHASE,3,Education,2,39.17,3.693120448371191,False,1,0,0,2,34.4,-0.7604133644487763,True
TXN157450,2026-02-02 23:28:07,23,POS,3,WITHDRAWAL,5,Financial Services,4,16.56,2.8656235882069705,False,1,0,0,2,16.7,-2.005802473533347,True
TXN157451,2026-04-13 22:46:36,22,ATM,0,PURCHASE,3,Utilities,11,378.91,5.9399343825636475,False,1,1,0,2,20.1,-1.7665751870425253,True
TXN157452,2026-03-05 20:49:08,20,POS,3,FUND_TRANSFER,2,E-commerce,1,148.09,5.004550150440307,False,1,1,0,3,42.3,-0.20456172819069116,True
TXN157453,2026-01-04 16:12:27,16,ATM,0,BILL_PAYMENT,1,Financial Services,4,34.29,3.5635996376871786,False,1,0,0,3,45.5,0.020593364977141027,True
TXN157454,2026-04-12 20:12:05,20,ATM,0,FUND_TRANSFER,2,Grocery,7,32.31,3.5058576522055884,False,0,0,0,3,34.9,-0.7252328811413025,True
TXN157455,2026-02-28 20:12:18,20,POS,3,BILL_PAYMENT,1,Education,2,37.29,3.6451887654892032,False,1,0,0,3,40.5,-0.33121146809759644,True
TXN157456,2026-06-01 15:39:34,15,ECOM,1,BALANCE_INQUIRY,0,Transport,10,59.58,4.103964805599091,False,1,0,0,1,46.5,0.09095433159208852,True
TXN157457,2026-05-18 07:44:20,7,POS,3,BILL_PAYMENT,1,Government/Tax,6,90.49,4.516229676691444,False,1,0,0,3,35.8,-0.6619080111878498,True
TXN157458,2026-06-02 08:13:00,8,ECOM,1,FUND_TRANSFER,2,E-commerce,1,31.45,3.479700443150099,False,1,0,0,3,48.3,0.2176040714989938,True
TXN157459,2026-04-13 17:51:06,17,ECOM,1,PURCHASE,3,Financial Services,4,16.07,2.837322536806349,True,1,0,0,3,45.5,0.020593364977141027,True
TXN157460,2026-05-06 16:59:12,16,POS,3,PURCHASE,3,Government/Tax,6,30.07,3.436242723404956,False,1,0,0,2,44.8,-0.028659311653322417,True
TXN157461,2026-01-15 12:47:47,12,ECOM,1,PURCHASE,3,Airtime/Telecom,0,112.19,4.729067822644328,True,1,0,1,3,59.3,0.9915747042634162,True
TXN157462,2026-05-17 07:53:51,7,POS,3,BILL_PAYMENT,1,Education,2,6.47,2.010894999144726,False,1,0,0,3,37.0,-0.5774748512499127,True
TXN157463,2026-03-23 09:21:28,9,POS,3,PURCHASE,3,Healthcare,8,35.63,3.6008675767907232,False,1,0,1,2,52.2,0.4920118412972894,True
TXN157464,2026-01-01 23:14:56,23,MOBILE_APP,2,PURCHASE,3,E-commerce,1,9.11,2.3135250330323798,False,1,0,0,2,17.7,-1.9354415069183992,True
TXN157465,2026-01-15 00:25:26,0,MOBILE_APP,2,BALANCE_INQUIRY,0,Education,2,30.84,3.460723360976182,False,0,0,0,1,13.1,-2.2591019533471575,True
TXN157466,2026-02-25 19:31:43,19,POS,3,WITHDRAWAL,5,Entertainment,3,24.79,3.2499868198932536,False,1,0,1,2,53.1,0.555336711250742,True
TXN157467,2026-03-09 15:31:07,15,ATM,0,BILL_PAYMENT,1,Entertainment,3,89.93,4.510089979737821,False,1,0,0,3,43.3,-0.13420076157574365,True
TXN157468,2026-02-07 03:16:57,3,ECOM,1,PURCHASE,3,Healthcare,8,112.15,4.728714372079547,False,0,0,0,2,9.0,-2.5475819164684426,True
TXN157469,2026-05-19 12:25:46,12,ECOM,1,PURCHASE,3,Healthcare,8,107.29,4.6848128136402885,False,1,0,1,2,56.0,0.7593835144340897,True
TXN157470,2026-03-22 19:00:54,19,POS,3,WITHDRAWAL,5,Transport,10,30.63,3.4541060373175574,False,1,0,1,2,55.2,0.7030947411421319,True
TXN157471,2026-02-16 15:01:36,15,ECOM,1,FUND_TRANSFER,2,Fuel,5,69.92,4.2615524812060075,False,1,0,0,3,52.0,0.4779396479742997,True
TXN157472,2026-05-02 21:41:05,21,ECOM,1,PURCHASE,3,Grocery,7,46.59,3.862622655133019,True,1,0,0,3,30.5,-1.0348211342470715,True
TXN157473,2026-03-23 22:19:54,22,POS,3,BILL_PAYMENT,1,Grocery,7,21.13,3.0969341540629585,False,1,0,0,3,18.2,-1.9002610236109256,True
TXN157474,2026-05-21 19:03:04,19,POS,3,PURCHASE,3,Restaurant,9,23.44,3.1962211343033946,False,1,0,1,2,56.1,0.7664196110955845,True
TXN157475,2026-04-01 17:48:23,17,ECOM,1,FUND_TRANSFER,2,Fuel,5,99.24,4.607567310587813,False,0,0,0,3,58.4,0.9282498343099636,True
TXN157476,2026-05-15 07:28:37,7,POS,3,PURCHASE,3,Government/Tax,6,31.38,3.477540948249489,False,1,0,0,2,29.3,-1.1192542941850083,True
TXN157477,2026-06-03 18:15:52,18,ATM,0,BALANCE_INQUIRY,0,Financial Services,4,45.65,3.8426729272933526,False,0,0,1,1,58.9,0.9634303176174374,True
TXN157478,2026-01-15 16:58:19,16,ATM,0,BALANCE_INQUIRY,0,Fuel,5,59.07,4.09551054886207,False,0,0,0,1,51.6,0.4497952613283208,True
TXN157479,2026-01-22 12:47:08,12,ATM,0,PURCHASE,3,Education,2,49.26,3.917209532115446,False,1,0,1,2,59.3,0.9915747042634162,True
TXN157480,2026-05-12 18:52:56,18,ECOM,1,WITHDRAWAL,5,Healthcare,8,39.57,3.703028877218356,False,1,0,1,2,59.5,1.005646897586406,True
TXN157481,2026-04-10 12:50:27,12,POS,3,BILL_PAYMENT,1,Restaurant,9,22.67,3.1642084235258925,False,0,0,1,3,54.5,0.6538420645116685,True
TXN157482,2026-02-13 17:14:25,17,MOBILE_APP,2,WITHDRAWAL,5,Healthcare,8,12.28,2.5862591440482876,False,1,0,0,2,59.8,1.02675518757089,False
TXN157483,2026-01-06 17:41:01,17,MOBILE_APP,2,FUND_TRANSFER,2,Grocery,7,42.14,3.76445064096101,False,1,0,0,3,56.6,0.8016000944030583,True
TXN157484,2026-06-21 18:54:59,18,POS,3,PURCHASE,3,Financial Services,4,271.4,5.607271574275357,False,1,1,1,2,59.8,1.02675518757089,True
TXN157485,2026-01-17 11:34:42,11,POS,3,PURCHASE,3,Transport,10,4.6,1.7227665977411035,False,1,0,1,2,53.2,0.5623728079122369,True
TXN157486,2026-03-25 08:04:57,8,POS,3,PURCHASE,3,Transport,10,18.14,2.9517803860248084,False,0,0,0,2,48.6,0.23871236148347835,True
TXN157487,2026-02-09 17:33:21,17,ECOM,1,FUND_TRANSFER,2,Fuel,5,23.2,3.186352633162641,False,0,0,0,3,53.7,0.5975532912197107,True
TXN157488,2026-03-13 12:14:43,12,POS,3,BALANCE_INQUIRY,0,Transport,10,23.58,3.201933104137889,True,1,0,1,2,60.7,1.0900800575243432,True
TXN157489,2026-05-10 22:22:33,22,MOBILE_APP,2,FUND_TRANSFER,2,E-commerce,1,31.97,3.49559805708364,False,1,0,0,3,20.9,-1.7102864137505673,True
TXN157490,2026-04-02 23:39:02,23,POS,3,FUND_TRANSFER,2,Airtime/Telecom,0,101.31,4.6280074198908485,False,1,0,0,3,13.2,-2.2520658566856633,True
TXN157491,2026-01-08 21:31:21,21,POS,3,BALANCE_INQUIRY,0,Grocery,7,12.67,2.6152036507358583,False,1,0,0,1,27.3,-1.2599762274149033,True
TXN157492,2026-01-16 13:19:46,13,MOBILE_APP,2,PURCHASE,3,Airtime/Telecom,0,10.02,2.3997118037247684,False,1,0,0,2,59.3,0.9915747042634162,True
TXN157493,2026-06-20 21:17:28,21,POS,3,BILL_PAYMENT,1,E-commerce,1,131.49,4.886507170880032,False,1,1,0,3,28.5,-1.1755430674769662,True
TXN157494,2026-02-15 03:56:41,3,POS,3,BALANCE_INQUIRY,0,Financial Services,4,28.09,3.3703944725071104,False,0,0,0,1,9.1,-2.5405458198069475,True
TXN157495,2026-03-18 16:40:12,16,ATM,0,FUND_TRANSFER,2,Education,2,33.35,3.536602018668358,True,1,0,0,4,45.3,0.0065211716541513295,True
TXN157496,2026-05-22 22:31:56,22,MOBILE_APP,2,WITHDRAWAL,5,Government/Tax,6,45.12,3.8312466954008584,False,1,0,0,2,21.4,-1.6751059304430937,True
TXN157497,2026-05-31 00:30:20,0,MOBILE_APP,2,WITHDRAWAL,5,Airtime/Telecom,0,128.51,4.863758098235496,False,0,1,0,2,13.9,-2.2028131800552,True
TXN157498,2026-02-21 18:04:07,18,POS,3,WITHDRAWAL,5,Fuel,5,91.7,4.529368472571809,False,1,0,1,2,69.0,1.6740760804284072,True
TXN157499,2026-02-09 15:41:40,15,ECOM,1,PURCHASE,3,Education,2,136.78,4.92565821016505,False,1,1,0,2,45.8,0.041701654961625076,True
TXN157500,2026-03-20 05:19:07,5,ATM,0,BALANCE_INQUIRY,0,Utilities,11,142.1,4.963543686562405,False,1,1,0,1,14.0,-2.195777083393705,True
TXN157501,2026-03-02 09:46:17,9,POS,3,PURCHASE,3,Entertainment,3,51.28,3.956613888756021,False,1,0,1,2,49.8,0.32314552142141506,True
TXN157502,2026-05-07 07:15:34,7,POS,3,PURCHASE,3,Entertainment,3,49.91,3.9300593679142444,False,1,0,0,2,34.3,-0.7674494611102711,True
TXN157503,2026-05-11 18:37:54,18,MOBILE_APP,2,PURCHASE,3,Government/Tax,6,21.12,3.096482176654134,False,1,0,1,2,61.5,1.146368830816301,True
TXN157504,2026-02-16 18:46:44,18,MOBILE_APP,2,BALANCE_INQUIRY,0,Entertainment,3,20.99,3.09058780456667,False,1,0,1,1,56.3,0.7804918044185738,True
TXN157505,2026-03-10 22:09:41,22,ECOM,1,WITHDRAWAL,5,Grocery,7,109.07,4.701116527035301,True,1,0,0,3,24.2,-1.4780952239212406,True
TXN157506,2026-05-12 18:39:07,18,ECOM,1,WITHDRAWAL,5,Airtime/Telecom,0,13.85,2.6979998652487085,False,0,0,1,2,65.6,1.4348487939375851,True
TXN157507,2026-04-02 18:31:12,18,ECOM,1,PURCHASE,3,Fuel,5,41.37,3.7464405646384678,False,1,0,1,2,64.2,1.3363434406766594,True
TXN157508,2026-04-10 12:09:05,12,POS,3,PURCHASE,3,Healthcare,8,37.23,3.6436205477083212,False,0,0,1,2,57.6,0.8719610610180057,True
TXN157509,2026-05-26 08:43:58,8,POS,3,WITHDRAWAL,5,E-commerce,1,14.53,2.7427736371605955,False,1,0,0,2,45.7,0.034665558300130725,True
TXN157510,2026-04-28 12:37:04,12,ECOM,1,WITHDRAWAL,5,Fuel,5,10.67,2.4570214462984645,False,1,0,1,2,60.6,1.0830439608628484,True
TXN157511,2026-04-28 07:32:57,7,POS,3,PURCHASE,3,Government/Tax,6,26.87,3.327550841493857,False,1,0,0,2,32.4,-0.9011352976786712,True
TXN157512,2026-03-28 19:06:42,19,POS,3,PURCHASE,3,Airtime/Telecom,0,74.06,4.318287793706875,False,1,0,1,2,49.9,0.3301816180829099,True
TXN157513,2026-05-31 12:00:24,12,ECOM,1,WITHDRAWAL,5,Restaurant,9,49.86,3.9290767599939738,False,1,0,1,2,58.0,0.9001054476639847,True
TXN157514,2026-01-05 18:14:55,18,MOBILE_APP,2,PURCHASE,3,Grocery,7,7.76,2.1701959049483,False,1,0,1,2,60.3,1.0619356708783638,True
TXN157515,2026-01-16 21:22:14,21,MOBILE_APP,2,BALANCE_INQUIRY,0,E-commerce,1,15.36,2.794839331174601,False,1,0,0,1,27.0,-1.2810845173993877,True
TXN157516,2026-05-02 11:07:52,11,MOBILE_APP,2,FUND_TRANSFER,2,Transport,10,9.77,2.3767644911682972,True,1,0,1,4,53.8,0.604589387881205,False
TXN157517,2026-04-20 09:43:39,9,ATM,0,BALANCE_INQUIRY,0,Restaurant,9,130.0,4.875197323201151,False,1,1,1,1,48.7,0.2457484581449732,True
TXN157518,2026-02-20 09:15:39,9,ECOM,1,PURCHASE,3,Utilities,11,15.85,2.8243506567983707,True,1,0,1,3,45.0,-0.014587118330332719,True
TXN157519,2026-04-19 18:06:36,18,POS,3,PURCHASE,3,Government/Tax,6,31.48,3.4806245152934774,True,1,0,1,3,59.8,1.02675518757089,True
TXN157520,2026-01-20 09:02:38,9,ECOM,1,PURCHASE,3,E-commerce,1,24.27,3.2296179214001026,False,0,0,1,2,53.1,0.555336711250742,True
TXN157521,2026-04-20 11:35:56,11,ECOM,1,PURCHASE,3,Government/Tax,6,67.06,4.22038966907276,False,1,0,1,2,58.8,0.9563942209559425,True
TXN157522,2026-03-07 15:38:35,15,POS,3,BALANCE_INQUIRY,0,E-commerce,1,21.49,3.1130707659712242,False,1,0,0,1,44.9,-0.021623214991827566,True
TXN157523,2026-04-16 12:08:24,12,MOBILE_APP,2,PURCHASE,3,Restaurant,9,30.19,3.440097530619712,False,0,0,1,2,57.1,0.836780577710532,True
TXN157524,2026-03-03 09:31:42,9,ATM,0,FUND_TRANSFER,2,Government/Tax,6,694.9,6.545205971850804,False,1,1,1,3,50.4,0.36536210139038366,True
TXN157525,2026-05-11 13:42:43,13,POS,3,FUND_TRANSFER,2,Grocery,7,15.21,2.785628335747585,False,0,0,0,3,57.5,0.8649249643565109,True
TXN157526,2026-01-21 12:38:49,12,ECOM,1,PURCHASE,3,Utilities,11,15.12,2.780060737078482,False,1,0,1,2,58.9,0.9634303176174374,True
TXN157527,2026-06-01 16:33:51,16,POS,3,BALANCE_INQUIRY,0,Airtime/Telecom,0,87.22,4.479833694676794,True,1,0,0,2,40.1,-0.35935585474357534,True
TXN157528,2026-03-31 12:22:16,12,ECOM,1,FUND_TRANSFER,2,Utilities,11,50.85,3.948354934675536,True,1,0,1,4,55.4,0.7171669344651211,True
TXN157529,2026-02-11 18:56:41,18,USSD,4,BALANCE_INQUIRY,0,Entertainment,3,9.47,2.3485140248824456,False,1,0,1,1,60.8,1.0971161541858374,True
TXN157530,2026-06-23 09:03:04,9,ECOM,1,PURCHASE,3,Entertainment,3,138.5,4.93806460126142,False,1,1,1,2,52.5,0.5131201312817735,True
TXN157531,2026-01-19 13:00:24,13,MOBILE_APP,2,PURCHASE,3,Airtime/Telecom,0,10.82,2.469793011977952,False,1,0,0,2,56.5,0.7945639977415635,True
TXN157532,2026-04-07 18:49:12,18,ECOM,1,PURCHASE,3,E-commerce,1,43.42,3.7936898184662815,True,1,0,1,3,61.1,1.118224444170322,True
TXN157533,2026-01-14 10:20:45,10,MOBILE_APP,2,FUND_TRANSFER,2,Fuel,5,13.72,2.6892071133007303,False,0,0,1,3,46.4,0.08391823493059367,True
TXN157534,2026-06-11 09:23:18,9,POS,3,PURCHASE,3,Grocery,7,117.16,4.7720396382231245,False,0,0,1,2,48.2,0.21056797483749945,True
TXN157535,2026-01-29 15:22:58,15,ECOM,1,FUND_TRANSFER,2,Healthcare,8,26.54,3.315639493300509,True,1,0,0,4,41.9,-0.23270611483667006,True
TXN157536,2026-02-15 14:53:35,14,MOBILE_APP,2,FUND_TRANSFER,2,Restaurant,9,144.13,4.9776298924822715,False,1,1,0,3,48.8,0.25278455480646755,True
TXN157537,2026-04-29 21:34:17,21,POS,3,BALANCE_INQUIRY,0,Transport,10,72.16,4.292648823522665,False,1,0,0,1,28.3,-1.1896152607999557,True
TXN157538,2026-06-09 18:22:14,18,ECOM,1,REVERSAL,4,Transport,10,114.93,4.75298656068231,False,1,0,1,4,63.5,1.287090764046196,True
TXN157539,2026-03-16 10:56:43,10,USSD,4,BALANCE_INQUIRY,0,Healthcare,8,4.92,1.7783364488959144,False,0,0,1,1,47.5,0.16131529820703602,True
TXN157540,2026-02-16 07:37:24,7,ECOM,1,WITHDRAWAL,5,Restaurant,9,145.02,4.98374359862794,False,1,1,0,2,40.1,-0.35935585474357534,True
TXN157541,2026-03-04 09:46:42,9,POS,3,WITHDRAWAL,5,Grocery,7,32.45,3.5100517865742376,False,0,0,1,2,47.7,0.17538749153002572,True
TXN157542,2026-06-15 12:56:44,12,MOBILE_APP,2,PURCHASE,3,Airtime/Telecom,0,9.36,2.337952236831337,True,1,0,1,3,60.2,1.0548995742168694,True
TXN157543,2026-06-13 06:47:22,6,MOBILE_APP,2,BILL_PAYMENT,1,Restaurant,9,9.61,2.3617969526258915,False,0,0,0,3,16.7,-2.005802473533347,True
TXN157544,2026-01-23 10:53:59,10,ECOM,1,PURCHASE,3,Healthcare,8,4.97,1.7867469274045107,False,1,0,1,2,50.3,0.3583260047288888,True
TXN157545,2026-06-12 18:13:09,18,USSD,4,BALANCE_INQUIRY,0,Financial Services,4,55.49,4.034063631337171,False,0,0,1,1,63.4,1.280054667384701,True
TXN157546,2026-06-01 15:30:38,15,POS,3,REVERSAL,4,Transport,10,66.77,4.216119619148022,False,1,0,0,4,43.4,-0.1271646649142488,True
TXN157547,2026-04-08 03:11:28,3,POS,3,WITHDRAWAL,5,Education,2,17.75,2.9311937524164198,False,1,0,0,2,4.4,-2.871242362897201,True
TXN157548,2026-02-15 00:02:46,0,ECOM,1,PURCHASE,3,Utilities,11,74.7,4.3267781604434035,False,1,0,0,2,12.1,-2.329462919962105,True
TXN157549,2026-03-24 12:24:35,12,ECOM,1,FUND_TRANSFER,2,Education,2,102.12,4.635893358630932,False,1,0,1,3,52.5,0.5131201312817735,True
TXN157550,2026-05-20 03:14:06,3,MOBILE_APP,2,PURCHASE,3,Airtime/Telecom,0,49.53,3.9225672193038172,False,0,0,0,2,10.6,-2.4350043698845263,True
TXN157551,2026-02-18 10:18:18,10,MOBILE_APP,2,PURCHASE,3,Healthcare,8,51.58,3.9623358193017353,False,1,0,1,2,50.5,0.3723981980518785,True
TXN157552,2026-03-03 09:47:46,9,ECOM,1,BILL_PAYMENT,1,Healthcare,8,193.72,5.2715626292392175,False,1,1,1,3,47.2,0.14020700822255197,True
TXN157553,2026-03-24 13:45:29,13,ECOM,1,BALANCE_INQUIRY,0,Fuel,5,48.76,3.907211448430924,True,1,0,0,2,55.9,0.7523474177725948,True
