transaction_id,timestamp,hour_of_day,txn_type,mti_code,channel,issuer_bank_id,acquirer_bank_id,merchant_category,amount_usd,cross_border,simulated_network_load_tps,issuer_host_available
TXN152005,2026-01-21 18:42:04,18,WITHDRAWAL,0200,ECOM,3,3,Airtime/Telecom,35.62,False,62.8,True
TXN152006,2026-05-03 09:13:46,9,WITHDRAWAL,0200,ATM,4,4,Airtime/Telecom,265.47,False,48.4,True
TXN152007,2026-05-17 09:38:20,9,BALANCE_INQUIRY,0100,ECOM,3,4,Entertainment,188.22,True,51.4,True
TXN152008,2026-01-08 17:01:11,17,PURCHASE,0200,ECOM,4,4,Entertainment,259.31,False,53.2,True
TXN152009,2026-04-25 17:13:25,17,REVERSAL,0420,ECOM,5,1,Restaurant,83.55,True,57.1,True
TXN152010,2026-03-22 00:17:46,0,PURCHASE,0200,MOBILE_APP,1,3,Utilities,7.51,False,12.1,True
TXN152011,2026-02-05 14:53:36,14,PURCHASE,0200,ECOM,4,4,Fuel,50.39,False,54.5,True
TXN152012,2026-05-23 05:59:50,5,PURCHASE,0200,POS,1,1,Fuel,48.73,False,8.0,True
TXN152013,2026-06-18 20:21:00,20,BALANCE_INQUIRY,0100,POS,5,1,Entertainment,19.45,False,45.1,True
TXN152014,2026-04-18 17:21:50,17,WITHDRAWAL,0200,POS,1,4,Healthcare,8.03,False,54.1,True
TXN152015,2026-02-06 17:16:33,17,WITHDRAWAL,0200,MOBILE_APP,4,3,Utilities,16.93,False,55.2,True
TXN152016,2026-03-19 17:50:30,17,PURCHASE,0200,MOBILE_APP,6,1,Restaurant,78.69,False,43.7,True
TXN152017,2026-04-03 08:08:18,8,BALANCE_INQUIRY,0100,POS,3,4,Transport,18.08,False,43.2,True
TXN152018,2026-06-12 07:58:49,7,BALANCE_INQUIRY,0100,ATM,6,4,Grocery,139.55,False,34.7,True
TXN152019,2026-05-23 13:33:53,13,PURCHASE,0200,POS,2,4,Utilities,67.98,False,55.2,True
TXN152020,2026-05-01 17:24:12,17,BALANCE_INQUIRY,0100,POS,6,5,Entertainment,17.72,False,54.5,True
TXN152021,2026-05-18 23:46:39,23,FUND_TRANSFER,0200,ATM,6,4,Fuel,19.99,False,15.3,True
TXN152022,2026-05-05 10:29:46,10,PURCHASE,0200,MOBILE_APP,5,1,Fuel,50.35,False,47.0,True
TXN152023,2026-02-27 20:11:33,20,FUND_TRANSFER,0200,ATM,6,2,Restaurant,135.36,False,36.1,True
TXN152024,2026-01-25 06:49:05,6,WITHDRAWAL,0200,POS,5,6,E-commerce,72.79,True,24.7,True
TXN152025,2026-06-01 10:29:22,10,WITHDRAWAL,0200,ECOM,6,2,Government/Tax,36.26,True,54.1,True
TXN152026,2026-04-10 12:46:20,12,PURCHASE,0200,ATM,4,5,Grocery,87.99,True,56.5,True
TXN152027,2026-06-23 11:53:28,11,BALANCE_INQUIRY,0100,POS,4,3,Healthcare,25.64,False,50.8,True
TXN152028,2026-05-03 19:05:38,19,PURCHASE,0200,ECOM,3,6,Utilities,29.96,False,51.4,True
TXN152029,2026-03-27 12:43:00,12,BILL_PAYMENT,0200,POS,1,5,Education,42.83,False,57.4,True
TXN152030,2026-04-27 18:45:07,18,PURCHASE,0200,POS,4,1,Grocery,37.07,False,58.7,True
TXN152031,2026-04-28 20:14:40,20,WITHDRAWAL,0200,POS,6,3,Education,126.64,True,37.1,True
TXN152032,2026-06-26 13:04:14,13,PURCHASE,0200,ATM,6,6,Restaurant,111.92,False,53.5,True
TXN152033,2026-03-07 12:24:57,12,WITHDRAWAL,0200,POS,5,1,Grocery,39.98,False,56.7,True
TXN152034,2026-03-10 00:19:30,0,WITHDRAWAL,0200,ATM,3,1,E-commerce,104.61,False,11.5,True
TXN152035,2026-03-05 17:06:58,17,PURCHASE,0200,POS,1,6,Restaurant,16.5,False,55.2,True
TXN152036,2026-01-20 22:06:02,22,PURCHASE,0200,ATM,2,4,Entertainment,133.74,False,17.0,True
TXN152037,2026-03-26 09:04:24,9,PURCHASE,0200,MOBILE_APP,2,6,Healthcare,33.39,False,48.5,True
TXN152038,2026-03-22 21:54:41,21,FUND_TRANSFER,0200,MOBILE_APP,2,2,Education,29.37,False,26.1,True
TXN152039,2026-02-05 22:42:43,22,BILL_PAYMENT,0200,MOBILE_APP,2,2,Financial Services,33.49,False,23.6,True
TXN152040,2026-05-27 16:00:00,16,PURCHASE,0200,MOBILE_APP,3,4,Fuel,23.62,False,47.0,True
TXN152041,2026-05-05 16:06:27,16,BILL_PAYMENT,0200,POS,2,6,Fuel,120.49,True,49.7,True
TXN152042,2026-02-13 19:40:11,19,BILL_PAYMENT,0200,POS,6,4,Utilities,15.16,False,53.5,True
TXN152043,2026-01-30 22:39:27,22,PURCHASE,0200,ATM,6,4,Healthcare,47.62,False,19.8,True
TXN152044,2026-04-22 16:20:28,16,PURCHASE,0200,ECOM,5,5,Education,258.63,False,46.3,True
TXN152045,2026-01-01 01:52:16,1,PURCHASE,0200,ECOM,3,2,Transport,53.42,False,8.5,True
TXN152046,2026-01-28 18:20:56,18,PURCHASE,0200,ATM,3,4,Transport,45.28,False,55.6,True
TXN152047,2026-03-21 10:05:43,10,PURCHASE,0200,ECOM,6,4,Utilities,245.56,True,50.7,True
TXN152048,2026-06-28 13:26:24,13,PURCHASE,0200,ATM,4,1,Entertainment,33.1,False,54.9,True
TXN152049,2026-01-14 16:13:43,16,WITHDRAWAL,0200,MOBILE_APP,2,3,Fuel,26.86,False,50.8,True
TXN152050,2026-04-06 11:09:52,11,PURCHASE,0200,POS,4,4,Education,17.94,False,55.3,True
TXN152051,2026-04-12 07:02:37,7,PURCHASE,0200,ATM,6,5,Financial Services,28.42,False,37.1,True
TXN152052,2026-02-15 14:50:38,14,FUND_TRANSFER,0200,ECOM,5,2,Healthcare,350.77,False,52.0,True
TXN152053,2026-04-04 13:37:39,13,PURCHASE,0200,POS,1,4,Restaurant,151.36,False,55.4,True
TXN152054,2026-04-25 22:21:50,22,PURCHASE,0200,MOBILE_APP,4,4,Fuel,96.08,False,23.3,True
TXN152055,2026-01-25 06:16:11,6,PURCHASE,0200,POS,6,2,Grocery,50.77,False,26.8,True
TXN152056,2026-06-21 19:07:12,19,BALANCE_INQUIRY,0100,POS,2,4,Healthcare,16.06,False,51.7,True
TXN152057,2026-02-14 13:35:33,13,WITHDRAWAL,0200,MOBILE_APP,1,3,Entertainment,32.09,False,56.8,True
TXN152058,2026-03-08 09:44:45,9,REVERSAL,0420,ATM,5,4,Financial Services,113.32,False,49.9,True
TXN152059,2026-01-05 10:45:58,10,BILL_PAYMENT,0200,MOBILE_APP,1,3,Grocery,13.85,False,47.5,True
TXN152060,2026-04-17 00:38:23,0,PURCHASE,0200,ATM,5,2,E-commerce,144.17,False,18.8,True
TXN152061,2026-04-17 14:22:55,14,PURCHASE,0200,ATM,4,5,Entertainment,36.04,False,50.3,True
TXN152062,2026-01-21 21:32:30,21,WITHDRAWAL,0200,MOBILE_APP,3,3,Fuel,35.58,False,32.4,True
TXN152063,2026-02-22 18:09:21,18,PURCHASE,0200,ATM,5,3,E-commerce,66.93,False,55.6,True
TXN152064,2026-05-19 10:05:36,10,BILL_PAYMENT,0200,ATM,6,4,Healthcare,469.19,False,54.0,True
TXN152065,2026-05-09 11:04:11,11,PURCHASE,0200,ECOM,1,6,Restaurant,26.55,False,52.0,True
TXN152066,2026-02-25 10:01:11,10,BALANCE_INQUIRY,0100,POS,6,4,E-commerce,82.54,False,46.9,True
TXN152067,2026-04-24 07:35:02,7,PURCHASE,0200,ATM,3,5,Healthcare,59.03,False,34.5,True
TXN152068,2026-05-15 08:09:01,8,PURCHASE,0200,ATM,4,6,Financial Services,11.7,False,48.1,True
TXN152069,2026-03-09 17:03:14,17,FUND_TRANSFER,0200,POS,4,4,Utilities,6.28,False,56.9,True
TXN152070,2026-02-01 15:47:54,15,BALANCE_INQUIRY,0100,MOBILE_APP,4,1,Fuel,20.38,False,44.8,True
TXN152071,2026-01-04 10:41:29,10,BILL_PAYMENT,0200,USSD,1,6,Financial Services,10.59,True,45.8,True
TXN152072,2026-06-21 10:33:40,10,PURCHASE,0200,POS,6,4,Airtime/Telecom,54.3,False,52.0,True
TXN152073,2026-02-27 17:03:10,17,PURCHASE,0200,ECOM,2,1,Utilities,76.39,False,56.5,True
TXN152074,2026-05-26 06:53:26,6,FUND_TRANSFER,0200,POS,5,6,Fuel,22.59,False,28.7,True
TXN152075,2026-02-28 09:16:21,9,FUND_TRANSFER,0200,POS,6,3,Restaurant,14.33,False,55.6,True
TXN152076,2026-05-09 11:24:08,11,WITHDRAWAL,0200,ATM,6,6,Grocery,74.56,False,56.6,True
TXN152077,2026-03-01 20:48:37,20,FUND_TRANSFER,0200,POS,1,1,Fuel,7.72,False,45.7,True
TXN152078,2026-04-20 19:00:31,19,FUND_TRANSFER,0200,MOBILE_APP,2,5,Transport,21.61,False,46.3,True
TXN152079,2026-06-21 06:48:29,6,FUND_TRANSFER,0200,POS,4,3,E-commerce,39.19,False,21.6,True
TXN152080,2026-05-16 14:12:25,14,FUND_TRANSFER,0200,USSD,5,4,Grocery,2.87,False,49.8,True
TXN152081,2026-01-30 19:17:16,19,PURCHASE,0200,MOBILE_APP,6,3,Utilities,74.15,False,49.8,True
TXN152082,2026-04-05 14:55:38,14,PURCHASE,0200,MOBILE_APP,1,4,Entertainment,53.56,False,47.9,True
TXN152083,2026-02-18 13:29:18,13,PURCHASE,0200,MOBILE_APP,2,5,Restaurant,75.64,False,51.6,True
TXN152084,2026-02-09 20:34:04,20,WITHDRAWAL,0200,ATM,5,1,Government/Tax,98.95,False,41.7,True
TXN152085,2026-05-30 17:36:35,17,PURCHASE,0200,POS,4,4,Government/Tax,61.52,False,50.3,True
TXN152086,2026-06-26 13:42:28,13,FUND_TRANSFER,0200,ATM,1,1,Restaurant,86.91,False,55.1,True
TXN152087,2026-06-16 08:34:39,8,PURCHASE,0200,MOBILE_APP,1,6,Airtime/Telecom,4.67,False,43.6,True
TXN152088,2026-06-01 08:52:33,8,REVERSAL,0420,POS,6,2,Transport,27.06,True,49.7,True
TXN152089,2026-03-26 09:53:45,9,BALANCE_INQUIRY,0100,ECOM,6,4,Government/Tax,130.61,True,50.2,True
TXN152090,2026-04-05 15:44:04,15,BALANCE_INQUIRY,0100,POS,2,1,Transport,19.25,False,44.9,True
TXN152091,2026-04-08 14:31:51,14,PURCHASE,0200,MOBILE_APP,4,2,Financial Services,13.81,False,44.4,True
TXN152092,2026-05-13 16:24:43,16,WITHDRAWAL,0200,POS,6,1,Government/Tax,16.59,False,44.3,True
TXN152093,2026-01-10 08:36:41,8,BALANCE_INQUIRY,0100,MOBILE_APP,2,2,Healthcare,5.19,False,48.0,True
TXN152094,2026-05-29 14:41:22,14,PURCHASE,0200,MOBILE_APP,1,5,Transport,24.73,False,51.3,True
TXN152095,2026-05-26 15:40:29,15,PURCHASE,0200,POS,2,4,Entertainment,18.41,True,46.2,True
TXN152096,2026-06-29 19:45:22,19,PURCHASE,0200,POS,2,6,Entertainment,36.25,False,51.2,True
TXN152097,2026-04-18 10:23:11,10,WITHDRAWAL,0200,ATM,2,4,E-commerce,58.89,False,51.5,True
TXN152098,2026-03-24 10:59:02,10,PURCHASE,0200,MOBILE_APP,3,2,Utilities,7.46,False,52.4,True
TXN152099,2026-03-28 23:50:57,23,PURCHASE,0200,POS,6,6,Government/Tax,37.49,False,16.8,True
TXN152100,2026-04-22 05:53:07,5,PURCHASE,0200,ECOM,5,5,Grocery,13.44,False,16.2,True
TXN152101,2026-02-24 13:09:31,13,WITHDRAWAL,0200,ATM,4,4,Healthcare,144.81,False,54.3,True
TXN152102,2026-05-20 21:54:43,21,PURCHASE,0200,MOBILE_APP,5,4,Airtime/Telecom,44.59,False,30.8,True
TXN152103,2026-03-21 14:42:11,14,PURCHASE,0200,ECOM,4,1,Education,113.47,True,47.7,True
TXN152104,2026-02-20 15:46:13,15,BALANCE_INQUIRY,0100,ATM,4,6,Healthcare,116.53,False,43.5,True
TXN152105,2026-05-13 10:09:39,10,PURCHASE,0200,ATM,4,3,E-commerce,67.59,False,51.2,True
TXN152106,2026-03-02 17:47:52,17,BALANCE_INQUIRY,0100,ECOM,1,5,Healthcare,40.05,True,55.3,True
TXN152107,2026-01-15 22:13:13,22,BALANCE_INQUIRY,0100,POS,3,3,Healthcare,46.28,False,24.7,True
TXN152108,2026-04-04 13:41:35,13,REVERSAL,0420,POS,2,6,Financial Services,287.67,True,59.2,True
TXN152109,2026-04-02 19:47:21,19,WITHDRAWAL,0200,MOBILE_APP,4,2,Education,55.87,False,53.4,True
TXN152110,2026-02-22 02:01:47,2,FUND_TRANSFER,0200,ATM,4,2,Utilities,35.83,True,12.3,True
TXN152111,2026-01-07 19:38:58,19,PURCHASE,0200,MOBILE_APP,2,3,Government/Tax,12.24,False,53.8,True
TXN152112,2026-03-27 22:49:56,22,FUND_TRANSFER,0200,POS,1,6,E-commerce,21.54,False,16.9,True
TXN152113,2026-05-20 19:37:14,19,BALANCE_INQUIRY,0100,ECOM,6,3,Transport,87.57,True,53.1,True
TXN152114,2026-05-25 06:59:36,6,REVERSAL,0420,MOBILE_APP,3,4,Entertainment,55.85,False,19.9,True
TXN152115,2026-02-07 16:21:49,16,PURCHASE,0200,POS,5,4,Fuel,34.39,False,49.4,True
TXN152116,2026-03-19 06:40:51,6,PURCHASE,0200,POS,5,3,E-commerce,7.12,False,25.8,True
TXN152117,2026-06-12 05:56:06,5,BALANCE_INQUIRY,0100,ECOM,5,1,Transport,32.62,False,17.6,True
TXN152118,2026-03-04 06:19:09,6,PURCHASE,0200,ECOM,6,3,Entertainment,61.47,True,28.5,True
TXN152119,2026-03-27 08:19:47,8,PURCHASE,0200,POS,6,2,Restaurant,18.06,False,50.8,True
TXN152120,2026-05-03 14:39:17,14,PURCHASE,0200,POS,4,6,Healthcare,258.28,False,46.4,True
TXN152121,2026-03-24 18:09:23,18,BILL_PAYMENT,0200,MOBILE_APP,4,5,Airtime/Telecom,61.03,False,58.2,False
TXN152122,2026-06-01 08:57:04,8,PURCHASE,0200,POS,3,4,Education,55.78,False,45.2,True
TXN152123,2026-03-06 00:20:28,0,BALANCE_INQUIRY,0100,ECOM,3,3,Utilities,24.98,False,12.6,True
TXN152124,2026-03-30 12:02:09,12,BILL_PAYMENT,0200,POS,1,1,Healthcare,154.59,False,55.4,True
TXN152125,2026-04-03 12:08:50,12,BALANCE_INQUIRY,0100,MOBILE_APP,3,6,Transport,8.15,False,56.0,True
TXN152126,2026-05-14 12:48:52,12,WITHDRAWAL,0200,MOBILE_APP,3,6,Healthcare,29.63,False,61.4,True
TXN152127,2026-03-02 14:58:39,14,PURCHASE,0200,MOBILE_APP,6,5,Transport,117.58,False,47.2,True
TXN152128,2026-02-19 22:22:30,22,BALANCE_INQUIRY,0100,MOBILE_APP,4,4,Utilities,12.55,False,14.9,True
TXN152129,2026-03-06 10:55:32,10,PURCHASE,0200,ECOM,1,5,E-commerce,9.63,False,51.5,True
TXN152130,2026-02-11 15:34:10,15,PURCHASE,0200,MOBILE_APP,2,5,Financial Services,52.98,False,47.2,True
TXN152131,2026-02-05 19:46:37,19,REVERSAL,0420,ECOM,6,4,Airtime/Telecom,62.11,False,49.5,True
TXN152132,2026-05-28 12:31:13,12,BILL_PAYMENT,0200,POS,5,4,Restaurant,43.45,False,58.9,True
TXN152133,2026-03-04 00:43:53,0,BILL_PAYMENT,0200,MOBILE_APP,5,3,Restaurant,14.44,False,12.7,True
TXN152134,2026-02-18 11:50:53,11,FUND_TRANSFER,0200,MOBILE_APP,2,6,E-commerce,25.51,False,55.1,True
TXN152135,2026-05-27 17:05:52,17,PURCHASE,0200,POS,5,1,E-commerce,113.87,False,57.1,True
TXN152136,2026-05-22 08:10:59,8,WITHDRAWAL,0200,MOBILE_APP,5,3,E-commerce,41.42,False,44.6,True
TXN152137,2026-02-14 16:23:16,16,WITHDRAWAL,0200,ECOM,5,5,Fuel,72.08,False,43.6,True
TXN152138,2026-02-24 04:02:55,4,BALANCE_INQUIRY,0100,ATM,3,2,Transport,89.76,False,10.8,True
TXN152139,2026-05-28 16:17:52,16,FUND_TRANSFER,0200,POS,6,5,Utilities,40.12,False,43.0,True
TXN152140,2026-02-20 13:49:31,13,WITHDRAWAL,0200,ECOM,5,3,Education,76.27,True,57.4,True
TXN152141,2026-06-05 17:05:00,17,PURCHASE,0200,POS,6,6,Utilities,513.41,False,56.1,True
TXN152142,2026-04-22 02:44:03,2,FUND_TRANSFER,0200,MOBILE_APP,3,4,Grocery,47.65,False,11.0,True
TXN152143,2026-04-30 21:50:26,21,PURCHASE,0200,ECOM,4,2,Restaurant,14.69,True,35.6,True
TXN152144,2026-04-07 15:54:30,15,WITHDRAWAL,0200,MOBILE_APP,1,3,Healthcare,10.33,False,50.0,True
TXN152145,2026-01-06 16:55:45,16,FUND_TRANSFER,0200,ECOM,6,1,Transport,14.71,False,48.8,True
TXN152146,2026-05-29 19:35:33,19,PURCHASE,0200,POS,3,6,Utilities,106.51,False,56.6,True
TXN152147,2026-04-11 04:41:53,4,PURCHASE,0200,MOBILE_APP,2,2,Entertainment,29.18,False,7.3,True
TXN152148,2026-02-01 08:31:06,8,WITHDRAWAL,0200,MOBILE_APP,4,3,Utilities,22.92,False,48.8,True
TXN152149,2026-05-30 08:10:50,8,BILL_PAYMENT,0200,ATM,4,6,Entertainment,138.97,False,45.7,True
TXN152150,2026-02-22 08:53:41,8,PURCHASE,0200,ATM,5,2,E-commerce,16.15,False,47.6,True
TXN152151,2026-03-07 06:51:12,6,WITHDRAWAL,0200,POS,2,3,Healthcare,18.01,False,22.7,True
TXN152152,2026-04-26 20:37:08,20,FUND_TRANSFER,0200,MOBILE_APP,3,5,Utilities,5.21,False,41.7,True
TXN152153,2026-02-20 11:43:35,11,REVERSAL,0420,MOBILE_APP,3,1,Financial Services,49.74,False,49.9,True
TXN152154,2026-01-02 07:38:36,7,PURCHASE,0200,MOBILE_APP,3,2,Utilities,13.36,False,35.2,True
TXN152155,2026-02-27 17:05:31,17,PURCHASE,0200,POS,1,5,Entertainment,10.43,True,60.7,True
TXN152156,2026-05-03 11:13:07,11,PURCHASE,0200,MOBILE_APP,4,6,Utilities,11.87,True,51.1,True
TXN152157,2026-03-18 09:41:54,9,BILL_PAYMENT,0200,ATM,3,2,Healthcare,39.92,False,58.7,True
TXN152158,2026-05-09 21:12:35,21,FUND_TRANSFER,0200,POS,1,3,Airtime/Telecom,13.76,False,30.4,True
TXN152159,2026-01-13 19:05:19,19,FUND_TRANSFER,0200,ECOM,2,4,Entertainment,123.11,False,49.3,True
TXN152160,2026-02-16 15:28:29,15,PURCHASE,0200,POS,1,2,Airtime/Telecom,40.04,False,44.9,True
TXN152161,2026-02-12 13:20:55,13,PURCHASE,0200,ATM,3,1,Utilities,7.73,False,58.3,True
TXN152162,2026-01-12 07:29:48,7,PURCHASE,0200,MOBILE_APP,6,3,Fuel,10.9,False,36.5,True
TXN152163,2026-04-27 13:02:42,13,PURCHASE,0200,POS,5,4,E-commerce,75.75,True,55.4,True
TXN152164,2026-02-07 12:38:10,12,BALANCE_INQUIRY,0100,ATM,3,1,Airtime/Telecom,41.61,True,58.0,True
TXN152165,2026-03-27 13:45:14,13,PURCHASE,0200,USSD,3,2,Airtime/Telecom,8.23,True,59.0,True
TXN152166,2026-06-28 12:14:46,12,PURCHASE,0200,MOBILE_APP,5,1,E-commerce,23.26,True,59.3,True
TXN152167,2026-02-14 14:34:29,14,WITHDRAWAL,0200,MOBILE_APP,4,6,Airtime/Telecom,104.6,False,46.4,True
TXN152168,2026-02-05 15:08:01,15,BILL_PAYMENT,0200,POS,1,5,Airtime/Telecom,21.24,False,42.8,True
TXN152169,2026-06-17 06:27:36,6,BALANCE_INQUIRY,0100,POS,1,1,Education,10.95,False,20.6,True
TXN152170,2026-03-06 09:58:59,9,PURCHASE,0200,POS,4,3,Fuel,61.81,False,50.0,True
TXN152171,2026-02-23 13:48:22,13,FUND_TRANSFER,0200,MOBILE_APP,3,4,Airtime/Telecom,35.63,True,56.2,True
TXN152172,2026-05-10 20:06:24,20,BALANCE_INQUIRY,0100,POS,6,2,Government/Tax,129.95,False,43.7,True
TXN152173,2026-01-24 21:47:27,21,WITHDRAWAL,0200,ECOM,6,1,Government/Tax,16.67,False,33.0,True
TXN152174,2026-03-10 14:39:14,14,PURCHASE,0200,POS,3,4,Education,50.66,False,50.1,True
TXN152175,2026-02-05 15:35:01,15,WITHDRAWAL,0200,POS,6,1,Financial Services,26.31,False,49.0,True
TXN152176,2026-06-10 14:58:05,14,BALANCE_INQUIRY,0100,MOBILE_APP,3,6,Entertainment,10.04,False,49.1,True
TXN152177,2026-02-23 10:00:40,10,BALANCE_INQUIRY,0100,POS,4,6,Transport,2.96,False,50.0,True
TXN152178,2026-04-13 13:09:21,13,PURCHASE,0200,POS,1,2,Airtime/Telecom,36.1,False,55.8,True
TXN152179,2026-04-05 15:59:42,15,PURCHASE,0200,ECOM,2,4,Fuel,190.05,False,47.4,True
TXN152180,2026-03-30 19:28:17,19,FUND_TRANSFER,0200,ECOM,1,4,Airtime/Telecom,62.2,False,55.1,True
TXN152181,2026-01-12 11:54:59,11,BILL_PAYMENT,0200,MOBILE_APP,3,2,Transport,19.02,False,51.5,True
TXN152182,2026-02-17 09:02:08,9,WITHDRAWAL,0200,ECOM,5,6,Government/Tax,37.67,False,49.2,True
TXN152183,2026-06-03 08:28:14,8,PURCHASE,0200,ECOM,4,3,Financial Services,29.94,False,49.2,True
TXN152184,2026-04-09 11:56:50,11,PURCHASE,0200,POS,2,4,Utilities,99.01,False,55.2,True
TXN152185,2026-06-07 13:52:06,13,WITHDRAWAL,0200,ECOM,1,1,Entertainment,80.09,False,50.1,True
TXN152186,2026-04-11 23:56:07,23,PURCHASE,0200,MOBILE_APP,1,6,Transport,27.0,False,19.2,True
TXN152187,2026-02-27 08:20:26,8,PURCHASE,0200,POS,6,1,Government/Tax,14.0,False,41.6,True
TXN152188,2026-03-04 04:34:46,4,WITHDRAWAL,0200,ATM,5,4,Healthcare,31.01,False,6.8,True
TXN152189,2026-05-20 10:11:00,10,PURCHASE,0200,MOBILE_APP,1,4,Education,32.03,False,47.6,True
TXN152190,2026-02-12 15:03:39,15,PURCHASE,0200,ATM,3,1,Healthcare,64.66,False,43.5,True
TXN152191,2026-04-18 21:20:21,21,PURCHASE,0200,MOBILE_APP,2,5,Government/Tax,28.5,False,27.6,True
TXN152192,2026-06-18 16:44:55,16,WITHDRAWAL,0200,MOBILE_APP,1,6,Restaurant,26.36,False,47.8,True
TXN152193,2026-06-02 18:47:20,18,PURCHASE,0200,MOBILE_APP,6,2,Fuel,38.17,False,57.8,True
TXN152194,2026-03-11 15:10:14,15,WITHDRAWAL,0200,ATM,5,5,Airtime/Telecom,70.71,False,46.7,True
TXN152195,2026-02-19 22:02:34,22,PURCHASE,0200,ECOM,6,2,Government/Tax,25.19,False,22.2,True
TXN152196,2026-04-22 15:55:43,15,PURCHASE,0200,ATM,5,1,Entertainment,72.86,False,50.8,True
TXN152197,2026-04-20 16:54:31,16,WITHDRAWAL,0200,POS,2,6,E-commerce,29.88,True,48.7,True
TXN152198,2026-05-11 23:07:14,23,PURCHASE,0200,USSD,4,2,E-commerce,15.97,False,23.9,True
TXN152199,2026-01-14 14:53:52,14,REVERSAL,0420,MOBILE_APP,2,3,Fuel,22.53,False,50.2,True
TXN152200,2026-04-08 09:51:38,9,BILL_PAYMENT,0200,MOBILE_APP,3,2,Fuel,43.76,False,50.3,True
TXN152201,2026-01-02 21:06:41,21,FUND_TRANSFER,0200,POS,6,2,Government/Tax,14.79,False,30.3,True
TXN152202,2026-06-28 14:36:07,14,PURCHASE,0200,ECOM,1,1,Utilities,41.32,False,48.5,True
TXN152203,2026-06-07 18:23:56,18,BILL_PAYMENT,0200,MOBILE_APP,1,6,Airtime/Telecom,19.94,False,55.3,True
TXN152204,2026-05-14 12:22:27,12,FUND_TRANSFER,0200,POS,5,2,Transport,20.71,False,50.7,True
TXN152205,2026-02-23 22:47:25,22,BILL_PAYMENT,0200,POS,1,5,Restaurant,10.29,False,21.8,True
TXN152206,2026-05-15 18:23:28,18,WITHDRAWAL,0200,ATM,1,4,Airtime/Telecom,87.5,False,60.7,True
TXN152207,2026-03-22 16:58:45,16,PURCHASE,0200,MOBILE_APP,2,1,Entertainment,47.62,False,50.2,True
TXN152208,2026-04-27 18:06:20,18,PURCHASE,0200,POS,1,4,Fuel,52.06,False,61.9,True
TXN152209,2026-02-11 19:48:32,19,WITHDRAWAL,0200,ATM,3,5,Transport,46.93,False,51.3,True
TXN152210,2026-03-27 19:30:01,19,PURCHASE,0200,ATM,3,4,Utilities,12.19,False,51.0,True
TXN152211,2026-06-07 14:09:20,14,PURCHASE,0200,POS,2,3,Fuel,57.94,False,48.7,True
TXN152212,2026-02-04 17:00:49,17,PURCHASE,0200,POS,1,2,Government/Tax,23.91,False,58.1,True
TXN152213,2026-03-11 22:18:27,22,REVERSAL,0420,ECOM,6,4,Fuel,17.02,True,19.5,True
TXN152214,2026-02-22 15:47:59,15,BILL_PAYMENT,0200,ATM,2,2,Airtime/Telecom,37.86,False,48.5,True
TXN152215,2026-02-02 00:21:41,0,PURCHASE,0200,ATM,1,3,Government/Tax,51.26,False,8.9,True
TXN152216,2026-03-13 00:27:14,0,FUND_TRANSFER,0200,POS,1,4,E-commerce,61.24,False,17.5,True
TXN152217,2026-04-20 18:16:14,18,PURCHASE,0200,MOBILE_APP,4,6,Fuel,119.75,False,60.4,True
TXN152218,2026-01-10 04:13:54,4,BILL_PAYMENT,0200,ECOM,2,4,Healthcare,133.67,True,9.4,True
TXN152219,2026-02-06 17:29:33,17,PURCHASE,0200,ECOM,1,2,Entertainment,331.92,False,55.8,True
TXN152220,2026-05-28 20:46:20,20,WITHDRAWAL,0200,POS,4,4,Entertainment,11.7,False,42.4,True
TXN152221,2026-02-16 14:34:54,14,PURCHASE,0200,MOBILE_APP,3,2,Fuel,33.19,False,58.0,True
TXN152222,2026-03-02 09:06:25,9,PURCHASE,0200,POS,5,1,Financial Services,10.4,False,55.0,True
TXN152223,2026-05-02 21:37:03,21,PURCHASE,0200,MOBILE_APP,1,3,Transport,52.51,False,34.7,True
TXN152224,2026-05-15 13:36:44,13,FUND_TRANSFER,0200,POS,1,5,Healthcare,29.06,False,57.7,True
TXN152225,2026-06-22 08:07:39,8,BILL_PAYMENT,0200,ECOM,3,6,Airtime/Telecom,62.03,True,41.1,True
TXN152226,2026-01-29 12:37:41,12,WITHDRAWAL,0200,ATM,5,2,Grocery,22.05,False,58.2,True
TXN152227,2026-05-16 18:06:35,18,WITHDRAWAL,0200,ECOM,2,3,Transport,137.56,False,64.5,True
TXN152228,2026-05-11 15:42:56,15,PURCHASE,0200,MOBILE_APP,5,3,Airtime/Telecom,23.62,False,40.5,True
TXN152229,2026-01-23 14:44:57,14,PURCHASE,0200,POS,3,3,E-commerce,43.84,False,46.7,True
TXN152230,2026-06-07 03:07:38,3,PURCHASE,0200,ATM,3,5,Grocery,127.74,False,7.8,True
TXN152231,2026-02-26 12:57:49,12,BALANCE_INQUIRY,0100,POS,2,5,Healthcare,107.73,False,55.3,True
TXN152232,2026-03-18 17:14:39,17,WITHDRAWAL,0200,POS,3,6,Financial Services,5.28,False,54.6,True
TXN152233,2026-05-24 08:28:54,8,PURCHASE,0200,ECOM,5,4,Financial Services,44.65,False,45.9,True
TXN152234,2026-04-05 23:23:11,23,PURCHASE,0200,MOBILE_APP,1,5,Government/Tax,19.63,False,22.0,True
TXN152235,2026-02-19 02:48:52,2,BALANCE_INQUIRY,0100,POS,3,6,Entertainment,43.58,False,3.8,True
